system:index,plot_id,lng,lat,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,.geo
264,AVN04B,144.4574153,-38.07700038,2594.838411,1019.57947,1483.924945,1358.762252,2157.267329,1804.047461,1624.65872,1755.495364,1922.371082,2010.275497,1884.098896,1992.572185,1306.669316,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6194326,-38.25418703701072],[144.61938458788222,-38.25419240932391],[144.6193403975091,-38.25420809862964],[144.6193035464206,-38.254232856065265],[144.61927696796027,-38.25426471094696],[144.61926277778176,-38.25430112763361],[144.61926210544047,-38.254339207361504],[144.6192750044755,-38.254375918984536],[144.61930044814142,-38.254408340253335],[144.61933641113183,-38.25443389042763],[144.61938003079052,-38.25445053570545],[144.61942783497994,-38.254456951116275],[144.619476018467,-38.254452625990716],[144.61952074582592,-38.2544379046106],[144.61955845674444,-38.25441395880356],[144.6195861494291,-38.25438269466383],[144.6196016195494,-38.25434660082456],[144.61960363570026,-38.254308550360264],[144.61959203741677,-38.25427157208859],[144.6195677479406,-38.25423860947617],[144.61953270072448,-38.25421228633989],[144.6194896855258,-38.25419469799329],[144.6194421263425,-38.25418724446208],[144.6194326,-38.25418703701072]]]}"
265,AVN02B,144.4572157,-38.07706834,3033.294678,1029.604213,2078.140133,1727.463193,2707.974723,2362.637472,2204.770067,2271.847894,2483.540133,2539.595787,2481.364523,2556.454545,1561.29867,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6511125,-38.22786841701072],[144.6510645052596,-38.22787378932392],[144.65102033088067,-38.22788947862967],[144.65098349313004,-38.227914236065324],[144.65095692428952,-38.22794609094706],[144.65094273924703,-38.227982507633726],[144.65094206714917,-38.22802058736162],[144.65095496151562,-38.22805729898463],[144.65098039597254,-38.228089720253394],[144.6510163459465,-38.228115270427665],[144.6510599498175,-38.22813191570546],[144.6511077367046,-38.228138331116284],[144.65115590275207,-38.228134005990725],[144.65120061392236,-38.22811928461063],[144.6512383111918,-38.22809533880363],[144.65126599385343,-38.228064074663926],[144.65128145837454,-38.22802798082467],[144.65128347379576,-38.22798993036038],[144.6512718797102,-38.227952952088685],[144.65124759902545,-38.227919989476234],[144.65121256449422,-38.22789366633993],[144.6511695648644,-38.22787607799331],[144.65112202289455,-38.22786862446207],[144.6511125,-38.22786841701072]]]}"
266,AVN02A,144.457192,-38.0770289,3027.28044,1029.289011,2072.278462,1727.703516,2693.424396,2345.340879,2187.857363,2259.034945,2475.40044,2530.703077,2459.790769,2550.062198,1556.639121,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6511599,-38.227882927010725],[144.65111190525005,-38.22788829932392],[144.65106773086225,-38.22790398862967],[144.6510308931043,-38.22792874606533],[144.65100432425848,-38.22796060094706],[144.65099013921318,-38.22799701763372],[144.65098946711518,-38.22803509736162],[144.6510023614842,-38.22807180898464],[144.65102779594616,-38.22810423025341],[144.6510637459273,-38.228129780427665],[144.651107349807,-38.228146425705454],[144.65115513670364,-38.22815284111628],[144.65120330276073,-38.22814851599073],[144.65124801393995,-38.22813379461063],[144.6512857112169,-38.228109848803626],[144.65131339388404,-38.228078584663926],[144.65132885840825,-38.22804249082468],[144.65133087382986,-38.22800444036038],[144.651319279742,-38.22796746208869],[144.65129499905237,-38.227934499476234],[144.6512599645142,-38.22790817633994],[144.65121696487577,-38.22789058799331],[144.65116942289646,-38.227883134462076],[144.6511599,-38.227882927010725]]]}"
267,AVS01A,144.4559933,-38.07940909,2992.697525,1027.693548,2014.162837,1673.718957,2805.204154,2372.182943,2167.989616,2212.25011,2398.262042,2459.169023,2553.708131,2482.878259,1529.244366,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.650831,-38.22795978701073],[144.6507830051993,-38.22796515932394],[144.65073883076485,-38.22798084862968],[144.65070199296798,-38.22800560606534],[144.65067542409406,-38.228037460947064],[144.6506612390338,-38.228073877633726],[144.6506605669351,-38.22811195736163],[144.6506734613177,-38.22814866898464],[144.65069889580658,-38.2281810902534],[144.6507348458257,-38.228206640427665],[144.65077844975144,-38.22822328570546],[144.6508262366986,-38.228229701116284],[144.65087440280658,-38.22822537599072],[144.65091911403303,-38.22821065461063],[144.65095681134986,-38.228186708803634],[144.65098449404624,-38.22815544466394],[144.6509999585868,-38.22811935082468],[144.65100197401054,-38.22808130036038],[144.6509903799104,-38.22804432208869],[144.65096609919513,-38.22801135947624],[144.65093106461993,-38.22798503633994],[144.65088806493608,-38.227967447993315],[144.65084052290652,-38.22795999446208],[144.650831,-38.22795978701073]]]}"
268,AVS01B,144.4560449,-38.07944235,2991.752975,1027.537461,2011.011459,1671.315778,2785.962539,2371.622301,2173.844645,2215.435875,2396.95747,2453.020273,2536.971353,2474.023579,1527.610621,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6508829,-38.227978257010726],[144.6508349051871,-38.22798362932393],[144.65079073074145,-38.22799931862968],[144.6507538929352,-38.22802407606534],[144.65072732405457,-38.22805593094706],[144.65071313899068,-38.22809234763373],[144.6507124668918,-38.22813042736162],[144.6507253612777,-38.22816713898464],[144.65075079577304,-38.2281995602534],[144.65078674580127,-38.228225110427665],[144.6508303497381,-38.22824175570547],[144.65087813669737,-38.228248171116284],[144.6509263028176,-38.22824384599073],[144.65097101405541,-38.22822912461063],[144.65100871138176,-38.228205178803634],[144.6510363940852,-38.228173914663934],[144.65105185862967,-38.22813782082467],[144.65105387405393,-38.22809977036039],[144.65104227995087,-38.228062792088686],[144.6510179992294,-38.22802982947624],[144.65098296464532,-38.22800350633993],[144.65093996495057,-38.22798591799331],[144.65089242290892,-38.22797846446208],[144.6508829,-38.227978257010726]]]}"
269,AVS03A,144.4560114,-38.07928188,2991,1027.5,1994.380071,1660.698633,2744.812169,2349.825617,2156.488757,2201.060847,2379.085538,2422.498898,2490.837081,2442.700397,1527,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6509655,-38.22802793701073],[144.65091750515435,-38.228033309323926],[144.6508733306785,-38.228048998629674],[144.6508364928471,-38.228073756065335],[144.65080992394832,-38.22810561094706],[144.65079573887473,-38.22814202763373],[144.6507950667754,-38.228180107361624],[144.6508079611701,-38.228216818984635],[144.6508333956828,-38.228249240253405],[144.65086934573563,-38.22827479042767],[144.65091294970225,-38.22829143570546],[144.65096073669417,-38.22829785111628],[144.65100890284725,-38.22829352599073],[144.65105361411563,-38.228278804610625],[144.65109131146772,-38.22825485880362],[144.65111899419006,-38.22822359466394],[144.65113445874508,-38.228187500824674],[144.65113647417073,-38.228149450360384],[144.65112488005977,-38.22811247208869],[144.65110059932172,-38.228079509476245],[144.6510655647137,-38.22805318633994],[144.65102256498955,-38.228035597993305],[144.65097502291547,-38.22802814446208],[144.6509655,-38.22802793701073]]]}"
270,AVS03B,144.4560872,-38.07930576,2991,1027.5,1986.57422,1656.944444,2729.687088,2335.702679,2143.980457,2190.642073,2369.305885,2406.569829,2470.142073,2427.758454,1527,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6510027,-38.22805194701073],[144.65095470513845,-38.22805731932392],[144.65091053064805,-38.22807300862967],[144.65087369280448,-38.22809776606533],[144.65084712389694,-38.22812962094706],[144.65083293881867,-38.22816603763373],[144.6508322667191,-38.22820411736162],[144.65084516111807,-38.22824082898463],[144.6508705956392,-38.22827325025341],[144.65090654570383,-38.22829880042766],[144.65095014968483,-38.228315445705455],[144.65099793669253,-38.22832186111628],[144.65104610286156,-38.228317535990726],[144.65109081414468,-38.22830281461062],[144.65112851150923,-38.22827886880363],[144.6511561942407,-38.228247604663935],[144.65117165880082,-38.22821151082468],[144.65117367422712,-38.22817346036038],[144.65116208011233,-38.22813648208868],[144.65113779936627,-38.228103519476235],[144.65110276474667,-38.22807719633994],[144.65105976500834,-38.22805960799331],[144.65101222291855,-38.22805215446208],[144.6510027,-38.22805194701073]]]}"
271,AVS05B,144.4560317,-38.07915042,2925.028998,1026.540422,1944.903559,1631.402021,2719.385984,2268.016916,2031.294815,2114.372364,2313.865993,2397.049209,2441.315685,2418.417838,1491.975395,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6506848,-38.22810817701072],[144.65063680510139,-38.22811354932392],[144.6505926305768,-38.22812923862967],[144.65055579270478,-38.22815399606533],[144.65052922377666,-38.22818585094706],[144.65051503868744,-38.22822226763372],[144.65051436658737,-38.22826034736162],[144.6505272609963,-38.22829705898464],[144.65055269553707,-38.22832948025341],[144.6505886456295,-38.228355030427664],[144.65063224964425,-38.22837167570546],[144.65068003668887,-38.228378091116284],[144.6507282028951,-38.228373765990725],[144.6507729142128,-38.22835904461063],[144.6508106116065,-38.228335098803626],[144.65083829435935,-38.228303834663926],[144.65085375893148,-38.22826774082468],[144.65085577435931,-38.22822969036038],[144.65084418023557,-38.228192712088685],[144.65081989947072,-38.22815974947624],[144.65078486482406,-38.22813342633993],[144.65074186505245,-38.22811583799331],[144.65069432292594,-38.22810838446208],[144.6506848,-38.22810817701072]]]}"
272,AVS05A,144.4560328,-38.07914858,2951.383422,1026.923759,1931.041223,1626.438387,2705.611259,2258.697917,2021.235594,2101.399823,2289.743794,2373.071365,2423.127881,2387.879876,1505.967199,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6507379,-38.22813768701072],[144.65068990508192,-38.22814305932393],[144.65064573053942,-38.228158748629674],[144.65060889265243,-38.22818350606533],[144.65058232371356,-38.22821536094706],[144.65056813861855,-38.22825177763372],[144.65056746651823,-38.228289857361624],[144.6505803609324,-38.228326568984635],[144.65060579548347,-38.2283589902534],[144.65064174559052,-38.22838454042767],[144.65068534962293,-38.228401185705465],[144.65073313668694,-38.22840760111628],[144.65078130291275,-38.22840327599073],[144.65082601424854,-38.22838855461063],[144.65086371165754,-38.22836460880363],[144.65089139442165,-38.22833334466393],[144.650906859,-38.22829725082468],[144.6509088744287,-38.228259200360384],[144.65089728030023,-38.22822222208869],[144.65087299952555,-38.22818925947624],[144.65083796486465,-38.22816293633994],[144.65079496507562,-38.228145347993305],[144.65074742292978,-38.22813789446208],[144.6507379,-38.22813768701072]]]}"
273,AVS05B,144.4561098,-38.07916778,2981.825285,1027.36655,1912.22827,1625.395303,2664.876427,2233.05158,2000.718174,2076.863696,2256.744952,2333.834065,2379.942274,2348.510755,1522.129061,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6508098,-38.22821161701072],[144.6507618050331,-38.228216989323926],[144.65071763044574,-38.228232678629674],[144.6506807925213,-38.22825743606533],[144.65065422355542,-38.22828929094706],[144.650640038446,-38.228325707633715],[144.650639366345,-38.22836378736162],[144.65065226077223,-38.228400498984634],[144.65067769534917,-38.228432920253404],[144.65071364549277,-38.22845847042767],[144.6507572495695,-38.228475115705464],[144.6508050366821,-38.22848153111629],[144.65085320295685,-38.22847720599072],[144.6508979143381,-38.228462484610624],[144.6509356117854,-38.22843853880363],[144.65096329457762,-38.22840727466393],[144.65097875917172,-38.228371180824674],[144.65098077460246,-38.228333130360376],[144.6509691804622,-38.22829615208869],[144.65094489966285,-38.22826318947624],[144.65090986496634,-38.228236866339934],[144.65086686513362,-38.22821927799331],[144.65081932293947,-38.22821182446208],[144.6508098,-38.22821161701072]]]}"
274,AVS07A,144.4560588,-38.07901895,2991,1027.5,1908.623956,1629.036264,2654.464176,2228.637582,2003.498242,2071.261978,2249.567692,2318.667253,2366.804615,2338.808571,1527,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6508564,-38.22824262701072],[144.65080840501267,-38.228247999323926],[144.65076423040642,-38.228263688629674],[144.6507273924663,-38.228288446065335],[144.6507008234891,-38.22832030094706],[144.65068663837366,-38.22835671763372],[144.65068596627233,-38.228394797361624],[144.6506988607051,-38.228431508984634],[144.65072429529286,-38.228463930253405],[144.65076024545175,-38.22848948042767],[144.6508038495471,-38.22850612570546],[144.65085163668007,-38.22851254111628],[144.65089980297535,-38.22850821599073],[144.65094451437565,-38.228493494610625],[144.65098221183905,-38.22846954880363],[144.6510098946431,-38.22843828466393],[144.65102535924376,-38.228402190824674],[144.65102737467538,-38.228364140360384],[144.65101578053014,-38.22832716208868],[144.65099149972048,-38.22829419947624],[144.65095646500902,-38.228267876339935],[144.65091346515797,-38.228250287993305],[144.65086592294352,-38.22824283446208],[144.6508564,-38.22824262701072]]]}"
275,AVS07B,144.4561289,-38.07903015,2856.994027,1025.545133,1902.215487,1592.137611,2584.081637,2151.497788,1963.191593,2062.996681,2286.737832,2332.943805,2282.684292,2360.861283,1456.457965,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6505341,-38.22828341701073],[144.65048610498573,-38.22828878932393],[144.65044193035473,-38.228304478629674],[144.65040509239395,-38.22832923606534],[144.65037852340183,-38.22836109094707],[144.65036433827842,-38.22839750763373],[144.65036366617673,-38.22843558736163],[144.65037656061673,-38.22847229898464],[144.65040199521874,-38.22850472025342],[144.65043794539784,-38.22853027042767],[144.65048154951762,-38.228546915705465],[144.65052933667738,-38.22855333111629],[144.65057750299965,-38.228549005990736],[144.65062221442508,-38.22853428461063],[144.6506599119096,-38.22851033880364],[144.65068759472916,-38.22847907466394],[144.6507030593385,-38.22844298082468],[144.65070507477122,-38.228404930360384],[144.6506934806195,-38.228367952088696],[144.65066919979623,-38.22833498947624],[144.6506341650651,-38.22830866633995],[144.65059116518995,-38.22829107799332],[144.65054362294887,-38.22828362446209],[144.6505341,-38.22828341701073]]]}"
276,AVS09A,144.4560849,-38.07889945,2876.213939,1025.748346,1897.26599,1601.268858,2575.609175,2139.926334,1948.346714,2054.568372,2269.670931,2325.079621,2265.993604,2348.013233,1467.621085,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6505839,-38.228319257010725],[144.65053590496206,-38.22832462932393],[144.6504917303093,-38.22834031862967],[144.65045489233037,-38.22836507606533],[144.65042832332517,-38.228396930947056],[144.65041413819478,-38.228433347633725],[144.65041346609274,-38.22847142736161],[144.6504263605391,-38.22850813898464],[144.65045179515366,-38.22854056025341],[144.65048774535046,-38.228566110427664],[144.6505313494917,-38.22858275570546],[144.65057913667502,-38.228589171116276],[144.65062730302105,-38.228584845990724],[144.65067201446848,-38.22857012461062],[144.6507097119716,-38.228546178803626],[144.6507373948048,-38.22851491466393],[144.65075285942177,-38.22847882082468],[144.65075487485547,-38.228440770360386],[144.65074328069807,-38.228403792088685],[144.6507189998628,-38.22837082947624],[144.6506839651144,-38.22834450633994],[144.65064096521806,-38.22832691799331],[144.65059342295356,-38.228319464462075],[144.6505839,-38.228319257010725]]]}"
277,AVS09B,144.4561652,-38.0789189,2890.14539,1025.656028,1902.421099,1624.180408,2562.570035,2144.108599,1960.310727,2061.340426,2259.21609,2330.035683,2243.90359,2344.9375,1477.54211,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6506297,-38.228407717010725],[144.65058170490374,-38.22841308932393],[144.65053753019723,-38.22842877862966],[144.6505006921735,-38.228453536065324],[144.65047412313595,-38.22848539094706],[144.6504599379883,-38.22852180763372],[144.65045926588547,-38.22855988736162],[144.6504721603475,-38.22859659898463],[144.65049759499303,-38.2286290202534],[144.65053354523351,-38.228654570427665],[144.6505771494278,-38.228671215705454],[144.65062493666923,-38.22867763111628],[144.65067310307384,-38.228673305990725],[144.65071781457564,-38.22865858461062],[144.65075551212462,-38.22863463880362],[144.65078319499148,-38.228603374663926],[144.65079865962724,-38.22856728082467],[144.6508006750634,-38.22852923036037],[144.6507890808919,-38.228492252088685],[144.65076480002708,-38.228459289476234],[144.65072976523612,-38.22843296633994],[144.65068676528745,-38.2284153779933],[144.65063922296514,-38.228407924462076],[144.6506297,-38.228407717010725]]]}"
278,AVS11A,144.4561387,-38.07878205,2909.46487,1025.801812,1909.328325,1638.254308,2568.985859,2152.183385,1965.994697,2064.819487,2261.815068,2340.91118,2251.22205,2355.182059,1487.091471,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6506769,-38.22841753701073],[144.65062890489727,-38.22842290932393],[144.6505847301848,-38.22843859862968],[144.6505478921561,-38.22846335606533],[144.65052132311502,-38.22849521094706],[144.65050713796543,-38.22853162763372],[144.65050646586252,-38.22856970736162],[144.65051936032626,-38.22860641898464],[144.65054479497522,-38.2286388402534],[144.65058074522057,-38.22866439042767],[144.65062434942075,-38.22868103570546],[144.65067213666865,-38.22868745111628],[144.65072030307974,-38.22868312599073],[144.6507650145876,-38.22866840461062],[144.65080271214163,-38.22864445880362],[144.65083039501224,-38.22861319466393],[144.65084585965008,-38.22857710082467],[144.65084787508655,-38.22853905036039],[144.65083628091344,-38.22850207208869],[144.65081200004536,-38.228469109476244],[144.65077696524966,-38.22844278633993],[144.6507339652952,-38.2284251979933],[144.65068642296646,-38.22841774446208],[144.6506769,-38.22841753701073]]]}"
